experiment,experiment_name,condition,condition_idx,n_components,alpha,var_thresh,corr_thresh,n_full,n_dedup,n_features,r2_full,r2_dedup,mae_full,mae_dedup,std_r2_full,std_r2_dedup,delta_r2,n_seeds
6,pH 6 - Different resins,SP Seph,2,3,5.0,0.1,1.0,20,13,48,0.4609521641383079,0.3563377836008998,0.06377559436085596,0.07764217007107743,5.551115123125783e-17,5.551115123125783e-17,0.10461438053740812,3
6,pH 6 - Different resins,SP Seph,2,6,5.0,0.1,1.0,20,13,48,0.2645944390038447,0.07453156703277553,0.07125203259823379,0.0847876367082841,0.0,0.0,0.1900628719710692,3
6,pH 6 - Different resins,SP Seph,2,9,5.0,0.1,1.0,20,13,48,0.16910401190686175,-0.10354937065888925,0.06797361323708201,0.09142689503706919,0.0,0.0,0.272653382565751,3
6,pH 6 - Different resins,SP Seph,2,12,5.0,0.1,1.0,20,13,48,0.30267570212823147,0.029400965505837373,0.06361010325661433,0.08734872507300347,0.0,0.0,0.2732747366223941,3
6,pH 6 - Different resins,SP Seph,2,15,5.0,0.1,1.0,20,13,48,0.3677614595199099,0.029400965505837373,0.062592812243673,0.08734872507300347,0.0,0.0,0.33836049401407253,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.0,0.8,20,13,29,0.15148725197782087,-0.008605811778892747,0.0781606988794025,0.09717397547684163,0.0,0.0,0.16009306375671362,3
6,pH 6 - Different resins,SP Seph,2,2,10.0,0.0,0.8,20,13,29,0.3935224886172011,0.5057390876444079,0.05953975223750613,0.06437899967136537,5.551115123125783e-17,0.0,-0.11221659902720676,3
6,pH 6 - Different resins,SP Seph,2,3,10.0,0.0,0.8,20,13,29,0.3877609976427226,0.5105596676308366,0.06394924496268253,0.0614350639219767,5.551115123125783e-17,0.0,-0.122798669988114,3
6,pH 6 - Different resins,SP Seph,2,6,10.0,0.0,0.8,20,13,29,0.5876866006206445,0.4789139600027032,0.049253184948470675,0.0651017090633351,0.0,5.551115123125783e-17,0.10877264061794129,3
6,pH 6 - Different resins,SP Seph,2,9,10.0,0.0,0.8,20,13,29,0.6213953128551888,0.4052234999987714,0.047287581286707375,0.0734270361106732,0.0,0.0,0.2161718128564174,3
6,pH 6 - Different resins,SP Seph,2,12,10.0,0.0,0.8,20,13,29,0.4455695703642902,0.4991707608044272,0.05764311943755077,0.06661059215731022,5.551115123125783e-17,5.551115123125783e-17,-0.053601190440137,3
6,pH 6 - Different resins,SP Seph,2,15,10.0,0.0,0.8,20,13,29,0.5117293364480581,0.4991707608044272,0.05231773969463357,0.06661059215731022,0.0,5.551115123125783e-17,0.012558575643630887,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.0,0.85,20,13,35,0.19384600481663372,0.14251235665913187,0.07568798661102352,0.08936616550828778,0.0,0.0,0.051333648157501854,3
6,pH 6 - Different resins,SP Seph,2,2,10.0,0.0,0.85,20,13,35,0.33249300739748133,0.4201421981847628,0.0634592800543886,0.06819851436497142,0.0,5.551115123125783e-17,-0.08764919078728145,3
6,pH 6 - Different resins,SP Seph,2,3,10.0,0.0,0.85,20,13,35,0.3889510405924852,0.49357160526656063,0.06442038414426625,0.06493112104084212,0.0,0.0,-0.10462056467407543,3
6,pH 6 - Different resins,SP Seph,2,6,10.0,0.0,0.85,20,13,35,0.5805602533818115,0.44539824043396276,0.05061684353598191,0.067981059720944,0.0,5.551115123125783e-17,0.13516201294784874,3
6,pH 6 - Different resins,SP Seph,2,9,10.0,0.0,0.85,20,13,35,0.555910960386019,0.37844224503659546,0.05191539562768558,0.0743109655308042,0.0,5.551115123125783e-17,0.1774687153494235,3
6,pH 6 - Different resins,SP Seph,2,12,10.0,0.0,0.85,20,13,35,0.472435418265178,0.4753908826643392,0.05382401699390885,0.06797090410429825,0.0,5.551115123125783e-17,-0.002955464399161223,3
6,pH 6 - Different resins,SP Seph,2,15,10.0,0.0,0.85,20,13,35,0.5087391636064522,0.4753908826643392,0.05142575892067095,0.06797090410429825,0.0,5.551115123125783e-17,0.03334828094211301,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.0,0.9,20,13,41,0.2339114193968994,0.2433223003792082,0.07359663265863539,0.08706711282223095,0.0,0.0,-0.0094108809823088,3
6,pH 6 - Different resins,SP Seph,2,2,10.0,0.0,0.9,20,13,41,0.40436575051250995,0.45737953229475536,0.06188595522114634,0.06854423415751813,5.551115123125783e-17,0.0,-0.05301378178224542,3
6,pH 6 - Different resins,SP Seph,2,3,10.0,0.0,0.9,20,13,41,0.41580733865446584,0.5570772100802887,0.06358527671325104,0.0637526717058518,0.0,0.0,-0.1412698714258228,3
6,pH 6 - Different resins,SP Seph,2,6,10.0,0.0,0.9,20,13,41,0.6226831917775033,0.45510091835682537,0.04820794406967858,0.07042969447246568,0.0,5.551115123125783e-17,0.16758227342067794,3
6,pH 6 - Different resins,SP Seph,2,9,10.0,0.0,0.9,20,13,41,0.6589812201105631,0.45119781475789483,0.0463269771181359,0.07458276283582194,0.0,5.551115123125783e-17,0.20778340535266832,3
6,pH 6 - Different resins,SP Seph,2,12,10.0,0.0,0.9,20,13,41,0.6175369289183917,0.5558412546100941,0.04969244154033777,0.06559498699860099,0.0,0.0,0.06169567430829759,3
6,pH 6 - Different resins,SP Seph,2,15,10.0,0.0,0.9,20,13,41,0.6288227089498742,0.5558412546100941,0.04790525977094976,0.06559498699860099,0.0,0.0,0.0729814543397801,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.0,0.95,20,13,54,0.4178565346407577,0.4504836913733021,0.06355425458961217,0.0708745036982691,5.551115123125783e-17,5.551115123125783e-17,-0.03262715673254435,3
6,pH 6 - Different resins,SP Seph,2,2,10.0,0.0,0.95,20,13,54,0.3917656965780256,0.4346326009424513,0.06475226551867357,0.07214558103947583,0.0,5.551115123125783e-17,-0.042866904364425695,3
6,pH 6 - Different resins,SP Seph,2,3,10.0,0.0,0.95,20,13,54,0.45457663050851993,0.5474033624893665,0.0636908195509645,0.06614504537801084,0.0,0.0,-0.09282673198084657,3
6,pH 6 - Different resins,SP Seph,2,6,10.0,0.0,0.95,20,13,54,0.6362267240794746,0.5484205662059876,0.04705357424590203,0.06109747817116603,0.0,0.0,0.087806157873487,3
6,pH 6 - Different resins,SP Seph,2,9,10.0,0.0,0.95,20,13,54,0.6731616567843117,0.5140372489659114,0.044028839298380036,0.06843447360221547,0.0,0.0,0.15912440781840032,3
6,pH 6 - Different resins,SP Seph,2,12,10.0,0.0,0.95,20,13,54,0.5961139269356512,0.5495040951847566,0.05286917075297252,0.06396337436123793,0.0,0.0,0.046609831750894615,3
6,pH 6 - Different resins,SP Seph,2,15,10.0,0.0,0.95,20,13,54,0.6197845299087046,0.5495040951847566,0.050821157889455494,0.06396337436123793,0.0,0.0,0.07028043472394796,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.0,1.0,20,13,103,0.45308631624334006,0.457287482974117,0.05972569571726605,0.06901839948202419,0.0,5.551115123125783e-17,-0.004201166730776917,3
6,pH 6 - Different resins,SP Seph,2,2,10.0,0.0,1.0,20,13,103,0.3674039461134309,0.37475701793724586,0.06496745004637773,0.07540752051093978,5.551115123125783e-17,5.551115123125783e-17,-0.0073530718238149495,3
6,pH 6 - Different resins,SP Seph,2,3,10.0,0.0,1.0,20,13,103,0.42482530906549903,0.589750589497831,0.0630025052043057,0.06172601604510722,5.551115123125783e-17,0.0,-0.16492528043233196,3
6,pH 6 - Different resins,SP Seph,2,6,10.0,0.0,1.0,20,13,103,0.5629541345394229,0.5757376207973877,0.055805563713057095,0.05856300390764294,0.0,0.0,-0.012783486257964771,3
6,pH 6 - Different resins,SP Seph,2,9,10.0,0.0,1.0,20,13,103,0.7184397364477718,0.5192785406510871,0.04298160073225212,0.06565376554234884,0.0,0.0,0.19916119579668468,3
6,pH 6 - Different resins,SP Seph,2,12,10.0,0.0,1.0,20,13,103,0.6655929938412266,0.559515486220177,0.05035847685940228,0.06242112379443268,0.0,0.0,0.10607750762104962,3
6,pH 6 - Different resins,SP Seph,2,15,10.0,0.0,1.0,20,13,103,0.672701154867973,0.559515486220177,0.04992591244708216,0.06242112379443268,1.1102230246251565e-16,0.0,0.113185668647796,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.01,0.8,20,13,7,-0.12729921926528975,0.028281413247408627,0.09316875966506111,0.09842111348721798,0.0,0.0,-0.15558063251269838,3
6,pH 6 - Different resins,SP Seph,2,2,10.0,0.01,0.8,20,13,7,0.28425405761075484,0.23006874758519358,0.07061460278770482,0.0822785113884371,0.0,0.0,0.05418531002556126,3
6,pH 6 - Different resins,SP Seph,2,3,10.0,0.01,0.8,20,13,7,0.32507646543091606,0.20773804730739176,0.07005050429295542,0.08368924221316922,0.0,0.0,0.1173384181235243,3
6,pH 6 - Different resins,SP Seph,2,6,10.0,0.01,0.8,20,13,7,0.3360868250296396,0.14097530581206708,0.06711545420804067,0.09093101943365672,0.0,0.0,0.19511151921757253,3
6,pH 6 - Different resins,SP Seph,2,9,10.0,0.01,0.8,20,13,7,0.33673021734304626,0.14190657424329367,0.0668652632617964,0.09087837104929301,5.551115123125783e-17,0.0,0.19482364309975259,3
6,pH 6 - Different resins,SP Seph,2,12,10.0,0.01,0.8,20,13,7,0.33673021734304626,0.14190657424329367,0.0668652632617964,0.09087837104929301,5.551115123125783e-17,0.0,0.19482364309975259,3
6,pH 6 - Different resins,SP Seph,2,15,10.0,0.01,0.8,20,13,7,0.33673021734304626,0.14190657424329367,0.0668652632617964,0.09087837104929301,5.551115123125783e-17,0.0,0.19482364309975259,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.01,0.85,20,13,10,0.26733736745213743,0.1395221314766404,0.0707606305815,0.08381586180676794,0.0,0.0,0.12781523597549704,3
6,pH 6 - Different resins,SP Seph,2,2,10.0,0.01,0.85,20,13,10,0.24349163517877426,0.2468396506578424,0.0733813074455988,0.08028380068731478,0.0,0.0,-0.003348015479068156,3
6,pH 6 - Different resins,SP Seph,2,3,10.0,0.01,0.85,20,13,10,0.25306183275285843,0.23475022132566736,0.0751571957868731,0.08164081566060633,0.0,0.0,0.018311611427191066,3
6,pH 6 - Different resins,SP Seph,2,6,10.0,0.01,0.85,20,13,10,0.3180437077336211,0.16825052700239207,0.067174580223308,0.08885738151363688,0.0,0.0,0.14979318073122905,3
6,pH 6 - Different resins,SP Seph,2,9,10.0,0.01,0.85,20,13,10,0.31079089226525536,0.1696936962708323,0.06731971706452831,0.08877116877480429,0.0,0.0,0.14109719599442305,3
6,pH 6 - Different resins,SP Seph,2,12,10.0,0.01,0.85,20,13,10,0.311768903246572,0.1696936962708323,0.06735821074211686,0.08877116877480429,0.0,0.0,0.14207520697573972,3
6,pH 6 - Different resins,SP Seph,2,15,10.0,0.01,0.85,20,13,10,0.311768903246572,0.1696936962708323,0.06735821074211686,0.08877116877480429,0.0,0.0,0.14207520697573972,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.01,0.9,20,13,13,0.31137560249518503,0.33893073249378486,0.06844503169990208,0.07234477416166332,0.0,5.551115123125783e-17,-0.027555129998599825,3
6,pH 6 - Different resins,SP Seph,2,2,10.0,0.01,0.9,20,13,13,0.2863119095842521,0.24847731030445652,0.0705390330384528,0.08017208312760113,0.0,0.0,0.0378345992797956,3
6,pH 6 - Different resins,SP Seph,2,3,10.0,0.01,0.9,20,13,13,0.3450490850061636,0.21847023186248637,0.06958682170353417,0.08255555224266936,0.0,0.0,0.12657885314367723,3
6,pH 6 - Different resins,SP Seph,2,6,10.0,0.01,0.9,20,13,13,0.470595507743418,0.3829923708433758,0.06488502147105213,0.0732675815008251,5.551115123125783e-17,0.0,0.08760313690004223,3
6,pH 6 - Different resins,SP Seph,2,9,10.0,0.01,0.9,20,13,13,0.5013168083008699,0.406494465736692,0.06227756561638705,0.07089988146356642,0.0,0.0,0.09482234256417787,3
6,pH 6 - Different resins,SP Seph,2,12,10.0,0.01,0.9,20,13,13,0.501827016727499,0.4073401534137777,0.062152632992436986,0.07087702619630795,0.0,0.0,0.09448686331372125,3
6,pH 6 - Different resins,SP Seph,2,15,10.0,0.01,0.9,20,13,13,0.5020013012466316,0.4073401534137777,0.06213583227962751,0.07087702619630795,0.0,0.0,0.09466114783285384,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.01,0.95,20,13,23,0.3846880219687347,0.4169683945112956,0.06479753813923857,0.0718282095897152,5.551115123125783e-17,5.551115123125783e-17,-0.03228037254256089,3
6,pH 6 - Different resins,SP Seph,2,2,10.0,0.01,0.95,20,13,23,0.3632464704952252,0.35383605823325737,0.06716185422511058,0.07645255754414135,0.0,0.0,0.009410412261967815,3
6,pH 6 - Different resins,SP Seph,2,3,10.0,0.01,0.95,20,13,23,0.4341269862227867,0.3779942536782901,0.06362353711232482,0.07380816662295803,5.551115123125783e-17,0.0,0.05613273254449663,3
6,pH 6 - Different resins,SP Seph,2,6,10.0,0.01,0.95,20,13,23,0.37193507148753535,0.3837118403228976,0.0678534504624468,0.07660056699062114,0.0,0.0,-0.011776768835362272,3
6,pH 6 - Different resins,SP Seph,2,9,10.0,0.01,0.95,20,13,23,0.4149832588285533,0.4364615801712441,0.06406618758153074,0.07120879710817149,5.551115123125783e-17,5.551115123125783e-17,-0.021478321342690787,3
6,pH 6 - Different resins,SP Seph,2,12,10.0,0.01,0.95,20,13,23,0.4561000321746051,0.4408942824863431,0.06241989329340005,0.07070961876324405,5.551115123125783e-17,0.0,0.015205749688261994,3
6,pH 6 - Different resins,SP Seph,2,15,10.0,0.01,0.95,20,13,23,0.4607850498648524,0.4408942824863431,0.06245601576567781,0.07070961876324405,5.551115123125783e-17,0.0,0.01989076737850931,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.01,1.0,20,13,62,0.38892544742763696,0.3710549490453423,0.06416070915012424,0.07541089638407093,5.551115123125783e-17,0.0,0.017870498382294653,3
6,pH 6 - Different resins,SP Seph,2,2,10.0,0.01,1.0,20,13,62,0.33209254547224176,0.296125392279717,0.06767990320359793,0.08078326656735957,0.0,0.0,0.03596715319252475,3
6,pH 6 - Different resins,SP Seph,2,3,10.0,0.01,1.0,20,13,62,0.4511553973140927,0.3805255026845351,0.0636618661783378,0.07697547816690371,0.0,0.0,0.0706298946295576,3
6,pH 6 - Different resins,SP Seph,2,6,10.0,0.01,1.0,20,13,62,0.17925184811836714,0.1036975653505594,0.07439720298050559,0.08526044699737527,0.0,0.0,0.07555428276780773,3
6,pH 6 - Different resins,SP Seph,2,9,10.0,0.01,1.0,20,13,62,0.29539461833629577,0.24011000428971307,0.06546675662843496,0.07625064196142707,0.0,0.0,0.05528461404658269,3
6,pH 6 - Different resins,SP Seph,2,12,10.0,0.01,1.0,20,13,62,0.4178048536399719,0.24770209745069216,0.061804134772054486,0.07565345639002195,0.0,0.0,0.17010275618927972,3
6,pH 6 - Different resins,SP Seph,2,15,10.0,0.01,1.0,20,13,62,0.4235644714608684,0.24770209745069216,0.06197754175690264,0.07565345639002195,0.0,0.0,0.17586237401017624,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.05,0.8,20,13,5,-0.11778643192454541,0.20645421068091108,0.08993760980561576,0.08285409670869713,0.0,0.0,-0.3242406426054565,3
6,pH 6 - Different resins,SP Seph,2,2,10.0,0.05,0.8,20,13,5,0.39687282530492746,0.2567165687873124,0.06372552719386351,0.08360138020126272,5.551115123125783e-17,0.0,0.14015625651761504,3
6,pH 6 - Different resins,SP Seph,2,3,10.0,0.05,0.8,20,13,5,0.38602658385031363,0.22700457584377876,0.06502850858612777,0.08640124708209969,0.0,0.0,0.15902200800653488,3
6,pH 6 - Different resins,SP Seph,2,6,10.0,0.05,0.8,20,13,5,0.38838679261505343,0.2267169994954874,0.06450301532969487,0.08646571738798532,5.551115123125783e-17,0.0,0.16166979311956603,3
6,pH 6 - Different resins,SP Seph,2,9,10.0,0.05,0.8,20,13,5,0.38838679261505343,0.2267169994954874,0.06450301532969487,0.08646571738798532,5.551115123125783e-17,0.0,0.16166979311956603,3
6,pH 6 - Different resins,SP Seph,2,12,10.0,0.05,0.8,20,13,5,0.38838679261505343,0.2267169994954874,0.06450301532969487,0.08646571738798532,5.551115123125783e-17,0.0,0.16166979311956603,3
6,pH 6 - Different resins,SP Seph,2,15,10.0,0.05,0.8,20,13,5,0.38838679261505343,0.2267169994954874,0.06450301532969487,0.08646571738798532,5.551115123125783e-17,0.0,0.16166979311956603,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.05,0.85,20,13,8,0.24556306289668284,0.162910538526313,0.06855152614240174,0.07913043610061747,0.0,0.0,0.08265252437036985,3
6,pH 6 - Different resins,SP Seph,2,2,10.0,0.05,0.85,20,13,8,0.30541818164341406,0.27970971075109297,0.07063123263223604,0.08103125398981206,0.0,0.0,0.02570847089232109,3
6,pH 6 - Different resins,SP Seph,2,3,10.0,0.05,0.85,20,13,8,0.3329271533695509,0.25392767893623425,0.06955385850386436,0.08405856248583217,0.0,0.0,0.07899947443331667,3
6,pH 6 - Different resins,SP Seph,2,6,10.0,0.05,0.85,20,13,8,0.359588867210207,0.25316292707906163,0.06494394144798739,0.08413653100503639,0.0,0.0,0.10642594013114537,3
6,pH 6 - Different resins,SP Seph,2,9,10.0,0.05,0.85,20,13,8,0.36383201649994934,0.25316292707906163,0.0646760911496119,0.08413653100503639,0.0,0.0,0.11066908942088771,3
6,pH 6 - Different resins,SP Seph,2,12,10.0,0.05,0.85,20,13,8,0.36383201649994934,0.25316292707906163,0.0646760911496119,0.08413653100503639,0.0,0.0,0.11066908942088771,3
6,pH 6 - Different resins,SP Seph,2,15,10.0,0.05,0.85,20,13,8,0.36383201649994934,0.25316292707906163,0.0646760911496119,0.08413653100503639,0.0,0.0,0.11066908942088771,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.05,0.9,20,13,11,0.3272004013695977,0.3314088136347271,0.06653443558234103,0.07222677243088248,0.0,0.0,-0.004208412265129358,3
6,pH 6 - Different resins,SP Seph,2,2,10.0,0.05,0.9,20,13,11,0.3101036183847209,0.24454704916244807,0.06814279856774945,0.0826129508618314,0.0,0.0,0.06555656922227282,3
6,pH 6 - Different resins,SP Seph,2,3,10.0,0.05,0.9,20,13,11,0.44064305065771076,0.2928180834429345,0.06572969912545142,0.08045542065086085,5.551115123125783e-17,0.0,0.14782496721477628,3
6,pH 6 - Different resins,SP Seph,2,6,10.0,0.05,0.9,20,13,11,0.45273862876893456,0.42769625958372376,0.06679359135911271,0.06922044231925067,0.0,5.551115123125783e-17,0.0250423691852108,3
6,pH 6 - Different resins,SP Seph,2,9,10.0,0.05,0.9,20,13,11,0.5312168938682849,0.4426181204492516,0.06002015822530846,0.06856664827148448,0.0,5.551115123125783e-17,0.08859877341903327,3
6,pH 6 - Different resins,SP Seph,2,12,10.0,0.05,0.9,20,13,11,0.5334865772215334,0.44262775572869356,0.05980114814067431,0.0685644470823945,0.0,5.551115123125783e-17,0.0908588214928398,3
6,pH 6 - Different resins,SP Seph,2,15,10.0,0.05,0.9,20,13,11,0.5334865772215334,0.44262775572869356,0.05980114814067431,0.0685644470823945,0.0,5.551115123125783e-17,0.0908588214928398,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.05,0.95,20,13,20,0.37858420891700567,0.4025669398962095,0.06565179778005231,0.07382986725071614,5.551115123125783e-17,0.0,-0.023982730979203837,3
6,pH 6 - Different resins,SP Seph,2,2,10.0,0.05,0.95,20,13,20,0.38728183383206694,0.3389520106607488,0.0652811256619775,0.07922068375679601,0.0,5.551115123125783e-17,0.04832982317131812,3
6,pH 6 - Different resins,SP Seph,2,3,10.0,0.05,0.95,20,13,20,0.48305288220642756,0.3978403122546272,0.06210818510193842,0.0747677087050323,5.551115123125783e-17,5.551115123125783e-17,0.08521256995180038,3
6,pH 6 - Different resins,SP Seph,2,6,10.0,0.05,0.95,20,13,20,0.4131170516577545,0.4322043922073628,0.06477442127578349,0.07241166287775387,0.0,5.551115123125783e-17,-0.01908734054960831,3
6,pH 6 - Different resins,SP Seph,2,9,10.0,0.05,0.95,20,13,20,0.42212978582908106,0.4769766226555363,0.06139912010719708,0.0677989687092461,5.551115123125783e-17,0.0,-0.05484683682645525,3
6,pH 6 - Different resins,SP Seph,2,12,10.0,0.05,0.95,20,13,20,0.4872774061138554,0.48888708686529664,0.05967426322725992,0.06686541368449271,0.0,5.551115123125783e-17,-0.0016096807514412448,3
6,pH 6 - Different resins,SP Seph,2,15,10.0,0.05,0.95,20,13,20,0.48880109743696654,0.48888708686529664,0.0595386570078081,0.06686541368449271,0.0,5.551115123125783e-17,-8.598942833010215e-05,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.05,1.0,20,13,50,0.4008513156030917,0.3851565819731255,0.063562880435717,0.0751883866180077,5.551115123125783e-17,0.0,0.01569473362996615,3
6,pH 6 - Different resins,SP Seph,2,2,10.0,0.05,1.0,20,13,50,0.3710784996007159,0.3105411601269292,0.06556811265555756,0.08111950743353928,0.0,0.0,0.0605373394737867,3
6,pH 6 - Different resins,SP Seph,2,3,10.0,0.05,1.0,20,13,50,0.46887730942640493,0.37517751658423454,0.06250587019604077,0.07679907268717226,0.0,5.551115123125783e-17,0.09369979284217039,3
6,pH 6 - Different resins,SP Seph,2,6,10.0,0.05,1.0,20,13,50,0.40595256543127944,0.22351604444141726,0.06401287825096294,0.08131116507112969,0.0,0.0,0.18243652098986218,3
6,pH 6 - Different resins,SP Seph,2,9,10.0,0.05,1.0,20,13,50,0.3946076812351376,0.255407881350347,0.06059215683451422,0.07345679894898881,5.551115123125783e-17,0.0,0.13919979988479064,3
6,pH 6 - Different resins,SP Seph,2,12,10.0,0.05,1.0,20,13,50,0.45671785647805657,0.303794379388184,0.0583956976548769,0.07168743813331045,5.551115123125783e-17,0.0,0.15292347708987258,3
6,pH 6 - Different resins,SP Seph,2,15,10.0,0.05,1.0,20,13,50,0.48115063339338326,0.303794379388184,0.05775470262107074,0.07168743813331045,0.0,0.0,0.17735625400519928,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.1,0.8,20,13,5,-0.11778643192454541,0.20645421068091108,0.08993760980561576,0.08285409670869713,0.0,0.0,-0.3242406426054565,3
6,pH 6 - Different resins,SP Seph,2,2,10.0,0.1,0.8,20,13,5,0.39687282530492746,0.2567165687873124,0.06372552719386351,0.08360138020126272,5.551115123125783e-17,0.0,0.14015625651761504,3
6,pH 6 - Different resins,SP Seph,2,3,10.0,0.1,0.8,20,13,5,0.38602658385031363,0.22700457584377876,0.06502850858612777,0.08640124708209969,0.0,0.0,0.15902200800653488,3
6,pH 6 - Different resins,SP Seph,2,6,10.0,0.1,0.8,20,13,5,0.38838679261505343,0.2267169994954874,0.06450301532969487,0.08646571738798532,5.551115123125783e-17,0.0,0.16166979311956603,3
6,pH 6 - Different resins,SP Seph,2,9,10.0,0.1,0.8,20,13,5,0.38838679261505343,0.2267169994954874,0.06450301532969487,0.08646571738798532,5.551115123125783e-17,0.0,0.16166979311956603,3
6,pH 6 - Different resins,SP Seph,2,12,10.0,0.1,0.8,20,13,5,0.38838679261505343,0.2267169994954874,0.06450301532969487,0.08646571738798532,5.551115123125783e-17,0.0,0.16166979311956603,3
6,pH 6 - Different resins,SP Seph,2,15,10.0,0.1,0.8,20,13,5,0.38838679261505343,0.2267169994954874,0.06450301532969487,0.08646571738798532,5.551115123125783e-17,0.0,0.16166979311956603,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.1,0.85,20,13,8,0.24556306289668284,0.162910538526313,0.06855152614240174,0.07913043610061747,0.0,0.0,0.08265252437036985,3
6,pH 6 - Different resins,SP Seph,2,2,10.0,0.1,0.85,20,13,8,0.30541818164341406,0.27970971075109297,0.07063123263223604,0.08103125398981206,0.0,0.0,0.02570847089232109,3
6,pH 6 - Different resins,SP Seph,2,3,10.0,0.1,0.85,20,13,8,0.3329271533695509,0.25392767893623425,0.06955385850386436,0.08405856248583217,0.0,0.0,0.07899947443331667,3
6,pH 6 - Different resins,SP Seph,2,6,10.0,0.1,0.85,20,13,8,0.359588867210207,0.25316292707906163,0.06494394144798739,0.08413653100503639,0.0,0.0,0.10642594013114537,3
6,pH 6 - Different resins,SP Seph,2,9,10.0,0.1,0.85,20,13,8,0.36383201649994934,0.25316292707906163,0.0646760911496119,0.08413653100503639,0.0,0.0,0.11066908942088771,3
6,pH 6 - Different resins,SP Seph,2,12,10.0,0.1,0.85,20,13,8,0.36383201649994934,0.25316292707906163,0.0646760911496119,0.08413653100503639,0.0,0.0,0.11066908942088771,3
6,pH 6 - Different resins,SP Seph,2,15,10.0,0.1,0.85,20,13,8,0.36383201649994934,0.25316292707906163,0.0646760911496119,0.08413653100503639,0.0,0.0,0.11066908942088771,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.1,0.9,20,13,11,0.3272004013695977,0.3314088136347271,0.06653443558234103,0.07222677243088248,0.0,0.0,-0.004208412265129358,3
6,pH 6 - Different resins,SP Seph,2,2,10.0,0.1,0.9,20,13,11,0.3101036183847209,0.24454704916244807,0.06814279856774945,0.0826129508618314,0.0,0.0,0.06555656922227282,3
6,pH 6 - Different resins,SP Seph,2,3,10.0,0.1,0.9,20,13,11,0.44064305065771076,0.2928180834429345,0.06572969912545142,0.08045542065086085,5.551115123125783e-17,0.0,0.14782496721477628,3
6,pH 6 - Different resins,SP Seph,2,6,10.0,0.1,0.9,20,13,11,0.45273862876893456,0.42769625958372376,0.06679359135911271,0.06922044231925067,0.0,5.551115123125783e-17,0.0250423691852108,3
6,pH 6 - Different resins,SP Seph,2,9,10.0,0.1,0.9,20,13,11,0.5312168938682849,0.4426181204492516,0.06002015822530846,0.06856664827148448,0.0,5.551115123125783e-17,0.08859877341903327,3
6,pH 6 - Different resins,SP Seph,2,12,10.0,0.1,0.9,20,13,11,0.5334865772215334,0.44262775572869356,0.05980114814067431,0.0685644470823945,0.0,5.551115123125783e-17,0.0908588214928398,3
6,pH 6 - Different resins,SP Seph,2,15,10.0,0.1,0.9,20,13,11,0.5334865772215334,0.44262775572869356,0.05980114814067431,0.0685644470823945,0.0,5.551115123125783e-17,0.0908588214928398,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.1,0.95,20,13,19,0.35083020496162765,0.3731333760291642,0.06707187378093221,0.07552745704853091,0.0,0.0,-0.022303171067536542,3
6,pH 6 - Different resins,SP Seph,2,2,10.0,0.1,0.95,20,13,19,0.36494585844901667,0.3158166310614666,0.06694908005056201,0.08116917656103917,5.551115123125783e-17,0.0,0.049129227387550045,3
6,pH 6 - Different resins,SP Seph,2,3,10.0,0.1,0.95,20,13,19,0.4627629277877965,0.37093292347608653,0.06382325137423875,0.07729687995958513,0.0,0.0,0.09183000431170996,3
6,pH 6 - Different resins,SP Seph,2,6,10.0,0.1,0.95,20,13,19,0.3492894588850011,0.33950934879431527,0.0676288814398079,0.07952473910619894,5.551115123125783e-17,0.0,0.009780110090685856,3
6,pH 6 - Different resins,SP Seph,2,9,10.0,0.1,0.95,20,13,19,0.34710883219915,0.38832201891529977,0.06655067660292499,0.07396475010331002,0.0,5.551115123125783e-17,-0.04121318671614976,3
6,pH 6 - Different resins,SP Seph,2,12,10.0,0.1,0.95,20,13,19,0.39278544320516673,0.40426577365848554,0.0644868837182555,0.07297844558473349,0.0,5.551115123125783e-17,-0.01148033045331881,3
6,pH 6 - Different resins,SP Seph,2,15,10.0,0.1,0.95,20,13,19,0.3934753621464322,0.40426577365848554,0.06444447166449749,0.07297844558473349,0.0,5.551115123125783e-17,-0.010790411512053344,3
6,pH 6 - Different resins,SP Seph,2,1,10.0,0.1,1.0,20,13,48,0.39237370711028746,0.3743544470257736,0.06405049636248805,0.07577738983325169,5.551115123125783e-17,0.0,0.018019260084513877,3
